accountnumber,alcoholrecipienttype,altemail,altname,altphone,balancesearch,billingratecard,buyingreason,buyingtimeframe,campaignevent,category,comments,companyname,consolbalancesearch,consoldaysoverduesearch,consoldepositbalancesearch,consoloverduebalancesearch,consolunbilledorderssearch,contact,convertedtocontact,convertedtocustomer,creditholdoverride,creditlimit,cseg_bb_sales_chann,currency,custentity1,custentity_2663_customer_refund,custentity_2663_direct_debit,custentity_2663_email_address_notif,custentity_9572_custref_file_format,custentity_9572_dd_file_format,custentity_9572_ddcust_entitybank_sub,custentity_9572_ddcust_entitybnkformat,custentity_9572_refcust_entitybnkformat,custentity_9572_refundcust_entitybnk_sub,custentity_9997_dd_file_format,custentity_auto_bill_customer,custentity_bb_edi_customer,custentity_bb_sps_routing_key,custentity_bb_sps_vendor_no,custentity_bdc_customer_name,custentity_bdc_lastupdatedbyimport,custentity_bdc_shortname,custentity_bdc_sync_exclude,custentity_ccc_accrual_retail_mkt,custentity_ccc_acctmgr,custentity_ccc_auto_email_approved_inv,custentity_ccc_auto_gen_batch_prnt_label,custentity_ccc_auto_generate_po_ack,custentity_ccc_collections_rep,custentity_ccc_cust_class_sales_chan,custentity_ccc_customerid_to_sps,custentity_ccc_ehub_api_key,custentity_ccc_ehub_charge_for_shipping,custentity_ccc_ehub_ret_addr_1,custentity_ccc_ehub_ret_addr_2,custentity_ccc_ehub_ret_city,custentity_ccc_ehub_ret_company_name,custentity_ccc_ehub_ret_country,custentity_ccc_ehub_ret_first_name,custentity_ccc_ehub_ret_last_name,custentity_ccc_ehub_ret_phone,custentity_ccc_ehub_ret_state,custentity_ccc_ehub_ret_zip,custentity_ccc_ehub_shipping_markup_perc,custentity_ccc_include_in_dunning,custentity_ccc_multiple_email_addresses,custentity_ccc_pct_accrual_pricing,custentity_ccc_pct_accrual_spoilage,custentity_ccc_sales_channel_suite_conne,custentity_ccc_se_ltl_contact_email,custentity_ccc_se_ltl_contact_name,custentity_ccc_se_ltl_contact_phone_numb,custentity_ccc_send_edi_sps_asn,custentity_ccc_ship_with_ccs,custentity_ccc_ship_with_ehub,custentity_ccc_sps_configreq,custentity_ccc_uploaded_from_nurished,custentity_department,custentity_mancini_customer,custentity_naw_trans_need_approval,custentity_packship_customer_packinstruc,custentity_revenue_recognition,custentity_rfs_customer_labelgroup,custentity_rfs_edi_customer,custentity_rfs_edi_print_asn,custentity_rfs_edi_print_ucc,custentity_shipping_days_to_customer,custentity_shopify_cust_type,custentity_sps_accept_tp_uom,custentity_sps_enable_if_to_inv_sourcing,custentity_sps_enable_invoice_workflow,custentity_sps_item_case_conversion,custentity_sps_lot_exp_flag,custentity_sps_lot_man_pack_qtys,custentity_sps_package_data_source,custentity_sps_sscc_ext_digit,custentity_sps_tp_price_accept,custentity_wmsse_asn_required,custentitymanual_fulfil_auth,custentitypromomashaccess,custpartnerrolesforsearch,dateclosed,dateconversion,datecreated,dategrosslead,datelead,dateprospect,daysoverduesearch,defaultallocationstrategy,defaultbankaccount,defaultbillingaddress,defaultorderpriority,defaultshippingaddress,depositbalancesearch,duplicate,email,emailpreference,emailtransactions,enddate,entityid,entitynumber,entitystatus,entitytitle,estimatedbudget,externalid,fax,faxtransactions,firstname,firstorderdate,firstsaledate,firstsaleperiod,fullname,giveaccess,globalsubscriptionstatus,groupinvoices,homephone,id,isautogeneratedrepresentingentity,isbudgetapproved,isexplicitconversion,isinactive,isjob,isperson,language,lastmodifieddate,lastname,lastorderdate,lastsaledate,lastsaleperiod,leadsource,middlename,mobilephone,negativenumberformat,numberformat,oncredithold,overduebalancesearch,parent,phone,prefccprocessor,pricelevel,printoncheckas,printtransactions,probability,receivablesaccount,reminderdays,representingsubsidiary,resalenumber,salesreadiness,salesrep,salutation,searchstage,shipcomplete,shippingcarrier,shippingitem,startdate,taxable,taxitem,terms,territory,thirdpartyacct,thirdpartycarrier,thirdpartycountry,thirdpartyzipcode,title,toplevelparent,unbilledorderssearch,unsubscribe,url,vatregnumber,custentity_bb_lead_time
NULL,CONSUMER,NULL,"Grocery Supply Company, INC",NULL,22291.2,NULL,NULL,NULL,NULL,1,NULL,"Grocery Supply Company, INC",22291.2,0,0,0,29473.92,NULL,NULL,NULL,AUTO,NULL,8,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,"C0761200 Grocery Supply Company, INC",F,NULL,NULL,T,F,F,NULL,230,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,13:14.0,NULL,13:14.0,NULL,NULL,NULL,0,NULL,NULL,83584,NULL,83584,0,F,ap@grocerysupply.com,PDF,T,NULL,C0761200,761200,13,"C0761200 Grocery Supply Company, INC",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,72,"C0761200 Grocery Supply Company, INC",F,2,F,NULL,774806,F,F,NULL,F,F,F,en_US,07:32.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(903) 885-7621 ext 5242,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,774806,29473.92,T,NULL,1-751413801-9,21
NULL,CONSUMER,NULL,Spartan Food Stores,NULL,29160.96,NULL,NULL,NULL,NULL,1,NULL,Spartan Food Stores,29160.96,0,0,0,26081.28,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,70QALLBUILTBRAN,23204,NULL,F,C1110879 Spartan Food Stores,F,NULL,NULL,F,T,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,anthony.rollins@spartannash.com,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,46:35.0,NULL,46:34.0,NULL,NULL,NULL,0,NULL,NULL,6937522,NULL,5257777,0,F,APQuestions@spartannash.com,PDF,F,NULL,C1110879,1110879,13,C1110879 Spartan Food Stores,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,98,C1110879 Spartan Food Stores,F,2,F,NULL,3444790,F,F,NULL,F,F,F,en_US,15:04.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(616) 878-2000,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,3444790,26081.28,T,NULL,8129223,21
NULL,CONSUMER,NULL,"Smart & Final Stores, LLC",NULL,34675.2,NULL,NULL,NULL,NULL,1,NULL,"Smart & Final Stores, LLC",34675.2,1,0,9907.2,29721.6,NULL,NULL,NULL,AUTO,NULL,8,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,52ZALLBUILTBRA1,52257,NULL,F,"C1293413 Smart & Final Stores, LLC",F,NULL,NULL,F,F,F,NULL,230,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,Veronica.jimenez@ChedrauiUSA.com,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,T,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,28:05.0,NULL,28:05.0,NULL,NULL,NULL,1,NULL,NULL,7983534,NULL,NULL,0,F,ap.warehouse@smartandfinal.com,PDF,T,NULL,C1293413,1293413,13,"C1293413 Smart & Final Stores, LLC",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,103,"C1293413 Smart & Final Stores, LLC",F,2,F,NULL,5121237,F,F,NULL,F,F,F,en_US,05:18.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(323) 869-7600,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,11281193,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,5121237,29721.6,T,NULL,NULL,21
NULL,CONSUMER,NULL,HyVee Inc,NULL,95178.72,NULL,NULL,NULL,NULL,1,Rachelle.bode@hy-vee.com,HyVee Inc,95178.72,33,0,2476.8,1719.36,NULL,NULL,NULL,AUTO,NULL,8,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,NULL,NULL,NULL,F,C0761120 HyVee Inc,F,NULL,NULL,F,F,T,NULL,230,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,Rachelle.bode@hy-vee.com,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,12:07.0,NULL,12:07.0,NULL,NULL,NULL,33,NULL,NULL,12986,NULL,12985,0,F,zach.lawrence@hy-vee.com,PDF,F,NULL,C0761120,761120,13,C0761120 HyVee Inc,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,32,C0761120 HyVee Inc,F,2,F,NULL,772744,F,F,NULL,F,F,F,en_US,38:15.0,NULL,00:00.0,00:00.0,132,NULL,NULL,NULL,NULL,NULL,F,2476.8,NULL,(515) 267-6093,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,772744,1719.36,T,NULL,NULL,21
NULL,CONSUMER,NULL,Sam's Club,NULL,4613643.5,NULL,NULL,NULL,NULL,1,Don't require EDI PO Acknowledgement and do require EDI ASN.  Sam's Club picks up orders from the warehouse.  Invoice is auto-generated same day as fulfillment is marked shipped.,Sam's Club,4613643.5,0,0,0,4068557.3,NULL,NULL,NULL,AUTO,NULL,6,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,NULL,NULL,NULL,F,C0761166 Sam's Club,F,NULL,774728,F,T,F,NULL,229,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,2,NULL,T,F,T,NULL,NULL,F,F,F,F,F,F,NULL,NULL,T,F,T,T,NULL,46:01.0,NULL,46:01.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,14818,0,T,wmgbs@wal-mart.com,PDF,F,NULL,C0761166,761166,13,C0761166 Sam's Club,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,55,C0761166 Sam's Club,F,2,F,NULL,773759,F,F,NULL,F,F,F,en_US,20:10.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,774810,NULL,Customer,F,nonups,NULL,NULL,F,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,773759,4068557.3,T,NULL,NULL,14
NULL,CONSUMER,NULL,"Sheetz Distribution Service, LLC",NULL,191318.4,NULL,NULL,NULL,NULL,1,SDSAccountsPayable@sheetz.com,"Sheetz Distribution Service, LLC",191318.4,0,0,0,37843.2,NULL,NULL,NULL,AUTO,NULL,9,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,"C0761214 Sheetz Distribution Service, LLC",F,NULL,NULL,T,F,F,NULL,231,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,21:05.0,NULL,21:04.0,NULL,NULL,NULL,0,NULL,NULL,108827,NULL,108827,0,F,SDSInvoices@sheetz.com,PDF,T,NULL,C0761214,761214,13,"C0761214 Sheetz Distribution Service, LLC",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,72,"C0761214 Sheetz Distribution Service, LLC",F,2,F,NULL,775338,F,F,NULL,F,F,F,en_US,26:36.0,NULL,00:00.0,00:00.0,132,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(814) 239-1600,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,775338,37843.2,T,NULL,14-1975957,21
NULL,CONSUMER,NULL,G&H Outdoor Store,NULL,0,NULL,NULL,NULL,NULL,1,NULL,G&H Outdoor Store,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,7,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0771596 G&H Outdoor Store,F,NULL,NULL,T,F,F,NULL,232,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,35:20.0,NULL,35:20.0,NULL,NULL,NULL,0,NULL,NULL,190259,NULL,190259,0,F,jim.mixon@ghoutdoor.com,PDF,T,NULL,C0771596,771596,13,C0771596 G&H Outdoor Store,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,C0771596 G&H Outdoor Store,F,2,F,NULL,809201,F,F,NULL,F,F,F,en_US,55:10.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(337) 536-6751,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,809201,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,Vitamin Shoppe,NULL,94613.76,NULL,NULL,NULL,NULL,1,NULL,Vitamin Shoppe,94613.76,0,0,0,346752,NULL,NULL,NULL,AUTO,NULL,7,1,T,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,86KALLBUILTBRAN,NULL,NULL,F,C1082921 Vitamin Shoppe,F,NULL,NULL,T,F,T,NULL,232,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,T,F,F,T,NULL,50:00.0,NULL,49:59.0,NULL,NULL,NULL,0,NULL,NULL,4839048,NULL,NULL,0,F,APTeam@vitaminshoppe.com,PDF,F,NULL,C1082921,1082921,13,C1082921 Vitamin Shoppe,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,93,C1082921 Vitamin Shoppe,F,2,F,NULL,3227571,F,F,NULL,F,F,F,en_US,09:57.0,NULL,00:00.0,00:00.0,131,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(866) 293-3367,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867706,NULL,Customer,F,nonups,NULL,NULL,F,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,3227571,346752,T,NULL,11-3664322,21
NULL,CONSUMER,NULL,Meiers Meats and Fine Foods,NULL,0,NULL,NULL,NULL,NULL,1,NULL,Meiers Meats and Fine Foods,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,8,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,F,NULL,NULL,NULL,F,C0761134 Meiers Meats and Fine Foods,F,NULL,NULL,F,F,F,NULL,230,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,28:40.0,NULL,28:40.0,NULL,NULL,NULL,0,NULL,NULL,13961,NULL,13961,0,F,NULL,PDF,F,NULL,C0761134,761134,13,C0761134 Meiers Meats and Fine Foods,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,34,C0761134 Meiers Meats and Fine Foods,F,2,F,NULL,772839,F,F,NULL,T,F,F,en_US,50:52.0,NULL,00:00.0,00:00.0,59,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,777156,NULL,Customer,F,nonups,NULL,NULL,F,-8,2,NULL,NULL,NULL,NULL,NULL,NULL,772839,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,7-Eleven,NULL,0,NULL,NULL,NULL,NULL,1,NULL,7-Eleven,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,9,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761148 7-Eleven,F,NULL,NULL,F,F,F,NULL,231,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,25:35.0,NULL,25:35.0,NULL,NULL,NULL,0,NULL,NULL,13507,NULL,NULL,0,F,NULL,PDF,F,NULL,C0761148,761148,13,C0761148 7-Eleven,NULL,NULL,NULL,F,NULL,NULL,00:00.0,43,C0761148 7-Eleven,F,2,F,NULL,773109,F,F,NULL,F,F,F,en_US,49:32.0,NULL,NULL,00:00.0,63,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867705,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,773109,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,Costco Wholesale Canada Ltd.,NULL,1724794.29,NULL,NULL,NULL,NULL,1,For urgent AP matters reach out to Hewad Ahmadzai,Costco Wholesale Canada Ltd.,1724794.29,0,0,0,2498620.92,NULL,NULL,NULL,AUTO,NULL,6,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,615ALLBUILTBRAN,10016893,NULL,F,C1273832 Costco Wholesale Canada Ltd.,F,NULL,NULL,F,T,F,NULL,229,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,hahmadzai@costco.com,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,1,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,T,F,T,T,NULL,54:48.0,NULL,54:48.0,NULL,NULL,NULL,0,NULL,NULL,7860853,NULL,NULL,0,F,centralexpenseinvoices@costco.com,PDF,F,NULL,C1273832,1273832,13,C1273832 Costco Wholesale Canada Ltd.,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,101,C1273832 Costco Wholesale Canada Ltd.,F,2,F,NULL,5040628,F,F,NULL,F,F,F,en_US,43:35.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,(425) 416-8909,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,777156,NULL,Customer,F,nonups,NULL,NULL,F,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,5040628,2498620.92,T,NULL,NULL,14
NULL,CONSUMER,NULL,Casey's Stores,NULL,64149.12,NULL,NULL,NULL,NULL,1,Lori.Cook@caseys.com,Casey's Stores,64149.12,0,0,0,34675.2,NULL,NULL,NULL,AUTO,NULL,9,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C1091598 Casey's Stores,F,NULL,NULL,T,F,F,NULL,231,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,Amy.Murray@caseys.com,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,05:18.0,NULL,05:17.0,NULL,NULL,NULL,0,NULL,NULL,4951895,NULL,NULL,0,F,CaseysInvoiceWarehouse@caseys.com,PDF,T,NULL,C1091598,1091598,13,C1091598 Casey's Stores,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,93,C1091598 Casey's Stores,F,2,F,NULL,3290077,F,F,NULL,F,F,F,en_US,38:34.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,3628503,NULL,Customer,F,nonups,NULL,NULL,F,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,3290077,34675.2,T,NULL,42-1435913,21
NULL,CONSUMER,NULL,Muscle Foods USA,NULL,59755.2,NULL,NULL,NULL,NULL,1,johnm@musclefoodsusa.com,Muscle Foods USA,59755.2,0,0,0,160744.32,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,T,2JOALLBUILTBRAN,NULL,NULL,F,C0761100 Muscle Foods USA,F,NULL,NULL,T,T,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,T,NULL,F,T,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,T,F,F,NULL,NULL,T,F,F,T,NULL,39:50.0,NULL,39:50.0,NULL,NULL,NULL,0,NULL,NULL,6736653,NULL,13929,0,F,apinvoices@musclefoodsusa.com,PDF,F,NULL,C0761100,761100,13,C0761100 Muscle Foods USA,NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,30,C0761100 Muscle Foods USA,F,2,F,NULL,772644,F,F,NULL,F,F,F,en_US,37:01.0,NULL,00:00.0,00:00.0,132,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,12826022,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,772644,160744.32,T,NULL,NULL,21
NULL,CONSUMER,NULL,"Chex Finer Foods, Inc.",NULL,16594.56,NULL,NULL,NULL,NULL,1,NULL,"Chex Finer Foods, Inc.",16594.56,0,0,0,15356.16,NULL,NULL,NULL,AUTO,NULL,10,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,"C0761115 Chex Finer Foods, Inc.",F,NULL,NULL,T,F,F,NULL,233,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,10:51.0,NULL,10:51.0,NULL,NULL,NULL,0,NULL,NULL,12967,NULL,12967,0,F,accountspayable@chexfoods.com,PDF,T,NULL,C0761115,761115,13,"C0761115 Chex Finer Foods, Inc.",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,32,"C0761115 Chex Finer Foods, Inc.",F,2,F,NULL,772699,F,F,NULL,F,F,F,en_US,40:30.0,NULL,00:00.0,00:00.0,128,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,1867706,NULL,Customer,F,nonups,NULL,NULL,F,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,772699,15356.16,T,NULL,NULL,21
NULL,CONSUMER,NULL,Bodybuilding.com,NULL,0,NULL,NULL,NULL,NULL,1,NULL,Bodybuilding.com,0,0,0,0,0,NULL,NULL,NULL,AUTO,NULL,12,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,C0761140 Bodybuilding.com,F,NULL,NULL,F,F,F,NULL,324,F,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,F,F,F,NULL,F,F,NULL,NULL,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,F,NULL,43:13.0,NULL,43:13.0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,F,NULL,PDF,F,NULL,C0761140,761140,13,C0761140 Bodybuilding.com,NULL,NULL,NULL,F,NULL,NULL,00:00.0,39,C0761140 Bodybuilding.com,F,2,F,NULL,773047,F,F,NULL,T,F,F,en_US,52:20.0,NULL,NULL,00:00.0,39,NULL,NULL,NULL,NULL,NULL,F,0,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,774453,NULL,Customer,F,nonups,NULL,NULL,F,-8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,773047,0,T,NULL,NULL,21
NULL,CONSUMER,NULL,"Lifetime, Inc.",NULL,72015.93,NULL,NULL,NULL,NULL,1,NULL,"Lifetime, Inc.",72015.93,15,0,25493.37,4677.12,NULL,NULL,NULL,AUTO,NULL,7,1,F,F,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,F,NULL,NULL,NULL,F,"C0761123 Lifetime, Inc.",F,NULL,NULL,T,F,F,NULL,232,F,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJpYXQiOjE2OTA0OTE0MzcsImRhdGEiOnsidXNlciI6eyJpZCI6MTYyNzgsImN1c3RvbWVyX2lkIjoxMDczNCwiZW1haWwiOiJsY2FkbWluQGVodWIuY29tIn0sInNjb3BlcyI6WyJhcGlfcHVibGljIl19fQ.6SeoH6BkXNbCoVb-RkqSj6Ed4wGeqYBswek8FguiZedaeY2c5FEUha-xLWiP25giObyeKqEsFySs73Af-Ux4nw,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1,T,F,F,35,F,F,NULL,2,NULL,F,F,F,NULL,NULL,F,F,F,F,F,F,NULL,NULL,F,F,F,T,NULL,43:27.0,NULL,43:27.0,NULL,NULL,NULL,15,NULL,NULL,13194,NULL,22209261,0,F,8882763353@onlinecapturecenter.com,PDF,T,NULL,C0761123,761123,13,"C0761123 Lifetime, Inc.",NULL,NULL,NULL,F,NULL,00:00.0,00:00.0,32,"C0761123 Lifetime, Inc.",F,2,F,NULL,772757,F,F,NULL,F,F,F,en_US,44:53.0,NULL,00:00.0,00:00.0,133,NULL,NULL,NULL,NULL,NULL,F,24482.01,NULL,NULL,NULL,NULL,NULL,F,1,-10,NULL,NULL,NULL,NULL,12826022,NULL,Customer,F,nonups,NULL,NULL,F,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,772757,4677.12,T,NULL,NULL,21
